,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses
196,UpBJQq_9TaKYlirEh_WxGyS6ZY5ZmryTDC_MpAbkOtQ8Zp7I0o2H_kV_qQ,ZhI0Tt5hryQPRa0WGDrp5oqaq3OFULblyivTpyFAPffQKxIV5y09I_zQ,ZV_xvR_TBVTh3PrkVK2VYQQFvtEdwemYMgyKQKLGHO9Dyf0V8uvI1RfX4eDu3oLb36FA26LpZgT8RA,wo de baobei,5736,1683738584482,126,882,I,267,226
197,G1QON4TD6ELMf84WJKrhgTdcKN1cn51byWNxw5teUQk7YpQ,ePaflIYss9TbuC7RbWLVAYIfAMlDgmm69i2XHy0OH0_fQw,OT0394_UtNme3DxFSNI5j59Dxo3EnW0FWlvmWtAHDz1pjZkEZn5xY8FPp4dyUpROI5rMCPXZaeledA,Toƒƒy,1109,1683739977462,439,882,I,94,62
198,i71dh_mvzQQh0CqGqLQQDLCZfP58krPOWd1FjA6V0X1rDf4,uTCZ_H8CzxxUFwME-hT84T5Y13yV_OUWW0Q3oPS0cKNivck,SC2pBl19tTksAOtmPb-72mpArEZLm0O4pgVXriBMppgIFuj72IFD9w0tlcjQ1j0NhFBfxK8lm3ux8A,C9 Veigar V2,4428,1683726218814,363,882,I,140,107
199,K3zb3oWe4RLqIzOWRL5j8sP4-oMQ6lwl56tbIJNDyJ-n2v5Px_w2S3xi9A,q32r12XjBks1woxYywvbsz6Zp98FDy5u9E5T3MqC0aiQ_nPANq9p_eHs,oEVppyFrTuwhSPHlxYBN15M33KfGB9QoBwFZFdRcO04fPEARwasLtbHtscnfchoqsMQT4bwn688RUA,Groinze,3797,1683733580709,64,881,I,161,133
200,oLj5CLPaSgX0BuAMjHIiG3tMHDmfJH9hJdrDR0KeNXyvjg8,1BZNPctyGNoV6XpnHtytqGeky7cVkwb-2zWW_SY2IgL2ebg,APDDZgZyeI8Amn_rq4Fyb8IvwJ6J_be3eVmvS9T4J_Z4hWmokDy8-XBYs0GZP_LP3Wzl2BMbLXIluA,ZhiYinFenJianHao,5764,1683727899443,848,879,I,233,193
201,llDX4d3O5jtDrO5bD3kdcICxPyQczVYOUKZN_Qc8wbkfZ2DLxQLEqcsbjQ,fyoLR7Qu0_i45xenLrs9Le2W3O-U_2b1iWDtLZRSEpYk8NaHxeRdMNAJ,791WUlb9xR9DLCLSCWxiikAVotFq9QDOrCj14Fw33e6-6H9BQIL4twjq9fcq1NeflgHhrMdlV54iyg,Gravepast,11,1683728107733,243,879,I,504,461
202,hTscJDYa3w0P-RAgb8W4Za1v7Wi2z0-x2nDghJrEONCS_H4,M3k0niPY4ni-WrbLVmw06ce2HFprz98W75-d-jmvxGjqfA,sENWr0aqU0AEjL-vUgqju7M2rYSfxLZN8WNDkRfi-1T6tuZZ3j0_dqKivpFVpDn8Pjyyuaw3F4EyOA,WiIIyrex Fanboy,3563,1683677230516,766,879,I,99,74
203,5Y9KHyAdsPlZRletxaARf-dXp8z2tIkyU6kOsMhvIFioAs4,XXt-n_Lpxpbbp691l_5jJ9xlmKlCR7Y3gAnV6CVpudjESmI,wfFaRcEUcjx67LPQb41-7ikjlbEaYiqwZuWkifQL-iuIe_NAhNNRpoiP-tu4yfwZ6_J9ylGLuRH1MA,SuppAllTheWayUP,1386,1683626936000,274,879,I,70,44
204,FKKH1zsZpGjNTBAW60bplA3sPYw9UQRN5YSPdJVwkbBWI_0,L32msYLz8eKgW5vs6xIgNYPZpCi6O3NuTQfCoicd62hp_7Q,ogjpD0Tj8S4ecs26XGa7kwAYAWezYKRTFc-fg8p7N7YAaoiJGk3J6N1RCaJwmZqWSv4XlacNAXVkKA,ytfdrxz,3168,1683315034000,146,877,I,144,105
205,y6UsFYn1v71tMJ_bKNr6jsRruCvu0t0whjzGeJfY6On5_lLl,Z4dGOcenGSqyFk_LC5NNEQnprK1Vq11KKhXgAQH_cB2VVj_d4WFcHCKu,ulfBQ4Cp5g-LQ7o6vDWvCjscc0NOJsy5Txkvtqch9yDtoov-U_Xy9LaTwtUk9DWkMnF4_VU5u59O3A,bbchungus,5455,1683302983000,267,876,I,297,267
206,FbHjr6O1HPLM1968XBIYHiL1Enq5rzOav3udcLiOpglA_M5y,BEDP6b_550KT0HWrhBYWwknoU8kKmLBrkZjOI7msglFNb098fzr7LsRX,zO5EKsm7LWotqhUDNXUNVmXjNll0CC_PxLeAbDRyDLnhKvYISsAwpvN6CHFjnZhnJwK813Wogabreg,Phântasma,3889,1683646123000,101,875,I,113,80
207,8WHRupypWGq41JvAeLw8TrVDYkK-0igT9N2SUoSIghoF05RJelOEsnKy9A,6kLa13c2YVIlryYUjdGiHkBq7uwY1oVFfSFx2e52i450oLlwdTYMykME,rXY7QUGsliC2qnUndUcKUy7g0e74OL3ARQleG6ssLmEJiK104SI0LKrpuUwUtO0CtQs41tsSBFXL5w,xSTREAMEZ LUTHER,29,1682370074000,46,874,I,98,52
208,xBygRI1D7H0yS3ByBdrkoVhP-DWQ6Y7WFIWmto3mkWFJwhzAmJPF19oZWw,BUHHZwHEjhe2IO8Ll7Ds2-Gh8YR1LEhJXHuUslSJRIPQpH4ZvWGTOt6Z,Vl9LC3UvgtrDTNab3lZwZ2DSJAR3Kj970rHAKPRexm6ND709NdxIhHXgrHc8kxP6sigKmSPdVm6vgg,SYNDERΛL,5274,1683655840705,173,873,I,118,88
209,JcWhPRqQpMaCDGR6aT1nZdzkr6t8fJyBcS7k3sD-Henpkyk,EoRPRNXZd-NTNj__jgGQjJPT_o-oN0ycCI2pxGuslvNsKQ0,rcx5-LncTvnmdBaqKkJesvAunKKlofiTwRKGzBET_OyRiUWQi4Ei5LdSmc5qzEnVI-ouYQCjqxnnfg,INDD,5659,1683718947279,1195,873,I,346,318
210,3NEloo5I_zvoVYQywveHze9LHY-dqg5_iUI16JILut7rJ9s,SJeEx7ebxCPfpBd3Q141AxHqMO6L4WWjosbL0lUjEG88a6U,Grov0Qm3IOU6oElf3ILOk_Gp8ZaWrS-FBMqmw_9q22vjnB0OqxAKC-pNVh8XQWKoO3Um02SypRn0HA,dopamine hack,5675,1683586355000,241,873,I,155,128
211,_xhDzAInkpE96L0NmbCQL8DRRMWniqqcmnZYern7vdo59vfg,AXCnHThtwr8D7D5vApfiK_7-fqxvKw50BLHNgVebugxJNYNHSovHOFcO,iydSgkgR-9jP22Eq_rXkaAd4BATg94BJre-w2_73kH-B6f7ttTFpJ1UDqc_LKfjInShWm2Ej-y2zSg,VΛ1ans,25,1683740074757,300,872,I,282,254
212,r67eE8rIAkkqcOSWD8XKflPWCSs3ES9_heFZ7JcPswWNUK8,cyiGBe4gt8ooi01jWv5cUekIhHXtQD7jIDEH29ijYHqWMA,NqKlkDaDPPofAqYFRCcaMYWqswsDQ6Y8lNfAjbX8k_o14n6poR1FeC74E-5aPCUWHIeQnknJ2vHW1Q,IlIlIliIIIIIIIlI,28,1683677406081,902,871,I,198,166
213,RdCPKxiJ6I4tsR9rPgQjGJa8Dx_dXWR7MupOaCz1hqEGgP0,AD_3QdHsfvDG8gVX394hDgDNflEKn290RU5BetAPtB8H53w,VNjoo3bVJYdY2GSgJWz0gcI5NkZvMDWTM7R4isWkMu1PNuBCVSTaE67SJ3wXT26rDpUKV-YNmDuW4g,GWSR no days off,914,1683715053327,659,871,I,257,231
214,REWhXmHrvGMJWBugOwqaQhJoHKgaQHL0bV9wS4ZuKV6jl0IA6QWnwgrZcg,VziPX46_P3V1mG707EoEfUL3BrBuPjIBF8ZcBu6_-MioGN1eStPy5QIS,1Zxb_NczVcc1OrF9s7hHsNpxfScRq27Gvp2mO91Z9uEx2ozLaLJczpC5-MDjwSvwB23obNbnlKT-tg,ρeel for Me,2076,1683740470813,118,871,I,347,308
215,hfKZ4R3Ap_U15Zmwk5HFJf746WMebQHuEUvq8gZgJp2MSlg,CcM-znP32J9L0xaTs8le2Z5hk3IfniLWktPPHOW0xQvPjw,LBA7oXvbpDfv9w0TdL9PVepem6ZyEi7rD4AZt-6UBQNRcE48Z86Q5P6Jg6IF0Z8eiJempJ6xj07HOg,Κandar,5452,1683736812209,700,870,I,264,227
216,qvzfRXVp-pxjwVIRMT4gvItcr9uoud1qCqnveYbfmAHWfDn5,8FoWlQfYFZI-yWzFHlq7dL5HqZR_AUM8kbHz0sJ2CBEIl46RA3zFaO8b,W8h-7RqE0LXzjODEhU1ev1LsyoG5h6I375Mxv0mX6zYwzec-Y7I589R9chC2V33F8H4_TYpMvEPnOg,tribe leader,4652,1683588893000,130,869,I,99,59
217,mISENZcNMRzgvHEQH4L1ZUI51Jjqn-KqczkBdNMGjgd4ZEE,00pUwA05OBFHvj8d8tMRBZUo7MLlSDxxSpiwEdcJKKqJVXU,2uy4moulujhNgE3G3acCjak0KBe67wx3IlPOS_mpGW7oYACI4WVFGN38hx25OyqTrc9YI3pS2rTGyw,STAAANGEEEEN,5490,1683733403801,494,869,I,95,70
218,VmEDjwBv3xz8DEW6gbzpd3P-fpiweHOY6fhwxA2KsEuQd2ve,Bnm7yAJlYCKk6NgXpz-yjE3HBrITsf2zO0aTiwVjn-FpI-Rhyp3Ji6-D,EGqyx9e54v6a8XKl_XKIV53Nm2dRc8bfM-NYUjIpHxGFBrFRxVMY5RAZlv0NWXDICBdPAGeMd2c19Q,G1PE,4403,1683727628031,201,869,I,227,189
219,a_n8cjGL4ghB9H3KtZW6XsWbv2oZGYJtjmZqh-DnH9lZBEY,d1LZwkNMTqYr7eVIDDP8noBO22rowRoE9rncFFFYUEExSQ,COWz0AhXLQbRyRfRedda41b2ghCKTJgBwoyeukFPa3QQejl4sqI7Xg5I7MBmmg4NR-TsPSrwA7jEYg,Rafitta,1670,1683728942529,716,868,I,195,164
220,AHJTOEreiTiwRJd3sgxjwO8f2fdaHJMvL49Ck_N_2X2uNHI,xhfJg8tLYGArcD9Mlcg0I2N3pYTTCROO8xXxWW1Ap6f4SQ,RJZw32yMQ5GV-6xYnLbRwA8wp9QmjFMtvLY4iRrFVN3h_3TFzZaRQV9rokmJOxPdANXkYOSnIL7jCg,Chaleureux,536,1683741437905,546,867,I,279,237
221,YK8OIrxTKsXuWh5u2187VjyWC5hD9JJpSMnVbXZfj59Z-H6h,xUri5daQsJyXBHryYigKA5aZhNZT17Z3dBVNOA7EvY91JZxRiSbR6PUU,s9ouqUrCivz6ja-ddMPEE_XYx4-S9NMmuAz1Dm2XhqJV8BLEJ5Z96j9L3U_jBU5h79McP9l4C43g-w,THE DEMO GOD,3584,1683651775000,909,867,I,331,306
222,cLhnrduPoCHsOh4qXEKRaTPXqVJkjkSb1RsxhbCDmkQW0_k,jy_HoD9seeFARF0spxVhyq4TJpmxoWNju_BR7G_kqdTdSfI,bSEElbs4ggbpPac9Mj4Cu0LMeANBmoTTqT87OKVIxg3WI_WxzFG68i7PCCsaw2CK22ASkFlItHeLRQ,Gottschalck,4835,1683742030624,737,867,I,423,384
223,fQf_RG-RQjjnn3uFbdQ6ICQr6YlGcGFVRSy0-iO_PYFFiEYUmTIsSwE8bA,lPPq5plDSqxQNa3VYbMKKsChJ7XO-6knzVH248mXJlFsrItXf_el-pE7,MAWJJAXDcL_tpz0BQWpd1m9_6EFcxTNi3__6jfrTPxmxLSK94Ovx8QtocciOuHQnJKIqq95si1T2nw,Uber Elo,5752,1683555877000,72,866,I,116,88
224,_6nMTWweeHgxAQJyXiCgQ--tLwde-tFas7Dtg8iXj2_d,0QaQWYLoZxC2oaJfZdgrC7_qAdUqHMOJZ2OZiSC_ViY,jRni7ZQG0YjpWI8tQlYBNY9ZgV12zzDEy4w_zJl_vHDdTJ16fjk9PtvMiQXcMSETJKKe2-o40hfdhQ,PI Mano,4652,1683587151000,615,866,I,285,255
225,KnvO_OrM0dsksCPxzfVTfUkRjsl0GaaSoC1BFCVYr0JCwe4,0A14yUTKFAFh3neDBLqmu2EOEAuFVbK4IT2wRjs4J851RA,CPfH21_5I5IW9rYZq-_isodm0isApJfIfxR7fpnS2q_mNv1Agz5RfBehGlX2cE3ZLpg65lzXwvSuVQ,HRN Rinky,3164,1683663184473,497,866,I,141,107
226,h3kDbkHrrXiP0rndpor0FVGj6B2tali75hgiPIq7rK4ftlw,6DqPN1betYZtSWgWjXZer1dOfz6MQYW8f5zAKaaqPTq--g,NvxMN93HrnfmcSceOlvVX2mf-pjxfpM9u5IaUA6cnLRHxC2K0GkKAuFX3uu2EqFSr346XDK5h0bMXg,tsprks,5657,1683736484300,377,866,I,188,159
227,9Bz52cw1zDweTWP1AWvNDG8Zwz809be8Hcdewo3acywWDOA,8iLsycMABhGwkXcbHCNG24sRc9_S-bvQDM7c9n-nmb2Ejds,qHos0TrYahTNBVcqRdmCf1jZKwetNmLseBadjVD2ixdJxir6u_A0ZToYkS9iLrDXKjUBYmYutMufcg,Curvus Credence,513,1683736926130,707,866,I,394,365
228,UEfr987F9m8NOyAzH-B5bCufJjBBavGHupSQxDXzfiScS6E,jFp7Qc2zlmY0XcVyI_TVYExiA31imAJq2GtziC_1tBBsarw,3yH_8ShIjiJNGRBT2FstxnvwAUTUIioSgEeK7er3lQl4Q_2qti0o_Iq4dFxkyYFdfctSy1DlkT_x3A,NONAMEEE,4887,1683737148180,839,865,I,304,282
229,yTLeTgGAG-iR7SlopVoJW4J301HKPbSi7BV8z9LIyOiDwdylTGvv1WmVpA,7UCkoWraCIUjQtd0w4rqB_wNzMRPooZTV1Fmn3Dxf_O6cQ5H8pY0EQst,r9qkAn9230pjSK4BEbCmVFlYzHFhbqAZOmlP-96QH8vg-8wkiQDznX-b7NM_fid1Kpod9xkt0AbHYw,hate never wins,8,1683719755394,104,865,I,91,72
230,dy6tRVyA3Gpa4L148Crt9S4dGsgzTS2qV8xIZX5Nf4OtgTk,ssi-dXsx_ooEorleKoSimYgojhnVAa7udpU6gRxyM1iiBQ,c4ZO4lQDZDxxfvmC63UDb3t2g9DJ_o5S9VgFrNK4iV9xHFcAQtio1HWO9JRThusWMAkT9mZDFp-y0Q,420WeabooSlayer,898,1683592954000,753,865,I,250,220
231,URW6wjdVWVe0RUwduhfBysrRl2khDE5n2imPJlFjr22kMdLSP48wqcBfsQ,8byfVMxwMd-bOi60GsI2qVnbh6FCO2jhN7-V2jPd7t88lRoYlIlT9LLd,PG6I6M0HXlfO-RJE-AQQzRa2yUs6UUJBLwy_OHeV5-CcAScwyA4d7dcV4wD7hBfE4H--Sp8ksS8ihA,Samira,1426,1683717366057,137,865,I,118,86
232,WpSnWJzHYEay81vgGJ1xo39O7b2lWQ3i9ePfbao7r9ROtEc,coNidT1Td_PjQHN_2FbccNu5agef4bRqMKYvLfzmTKOlVdU,K0vE9OE9HzR_KN-rPTD7XcE58XTeqJ62IkGXs052xQhjJVNCWdM_0gOuVRX2_LR6UntFnMTW-JTn8A,Trigg 0,773,1683715053327,899,865,I,486,453
233,Iie5d9De9d-kYBPp8pnv9ETe0knUekagBHqOSadSX9jQz8c,Tg6Uqp1CKNbpDl7itOf3avrB1WV1KQlQ7wS6yKd6nnXXFw,yUmsHFi9X2tszw7aGH7Iz1kM6fPTCLzztJP8t-NR-jnyBnftclaXiXq30OCyvMCDquFUdvSts9_jlQ,Wilhelm IV,4247,1683712425920,126,864,I,172,137
234,Ktd1Q-gE2P9ayOaO4CxKOo5YSfHe6xiPT4iYH0eCh5MABSg,rBY0RMK5wJWQtA_Q0imjCXUZLAASWy6FRTLXfE9xi25B5w,WFUFV06J6TrxtefrBUcLrM843JqJgl45qoZqLU4Ucr-y1uWWXsYEUHI11TPO3qTmuIJi3xT2xLExyQ,Alan234,5271,1683150306000,429,863,I,190,164
235,3zwihWfWVaQ7CO_7iLM8z6AgT-y3OVAaiLeyMpweCIRIk8E,oi9Q_miy3jbkm-IH4SlLxNFZVbYQ_bG1zCLzpT4LHJdAazU,vJlKzmU0_PPv5SGdcgadBBjAdaxe4YO0A1zyd7DpYAT-CPp8Maa-3c_2R9u1nH0vmpLLqrnbcKEufg,The amazin spidy,5766,1683478198000,164,863,I,122,84
236,RtFfHbAWiBiylMJhr3QQrP3mykGdjxdJnYhGyIiA1NYJE9E,XC-7ZRhjIQkc9gAa3MuZLf5cwdeUn1De4HbDlZRr_nHnYA,WI_GYGW8UYJOSO3LkLsWW1XAkTNsdbLLLnfoQ0NEaJYJPUhAuKjfLYeZ_BIxeRcnCXdNZZwP2truZQ,AUTOPILOT OGRE,578,1683734296275,448,863,I,274,245
237,XZZ1Q5A4RCXZHOcJNyqZTYqYqgh426uW7F4e7FEB8xyt1pw,WWqdOWsO-bYyerQTemGYR_gXy01lEvEhdYZvqW1qj9N2aLg,WXOyiAf5gFd8a69aSaPEHhKm9YBR_sZiXBvb5g7JNyD2bYjTjlEw96uBEFUOrJEUA3sVpH1pVSTI7w,Deadhound,577,1683665875734,627,862,I,171,138
238,G7dIvJWPNCltDlP3_zyZ4UE1tHbnV0pzIYC3DyjMl_89Pl8,204Ool-XtFplz-THWhwdU6adNCmXAQZjUTCHS3WH9n4wRGA,4PvJ4TqV4cj-gzXvbD2sfHZrLvgCzmV3CTp9UJQBtx7LCzTgRrNKjSWXR4gY1nRJKTZP9EfKVY-ULg,Silverpenny,5736,1683366551000,212,862,I,135,106
239,lymzD-qlrYWdN3DqbDalXEXi0n-awfW8h32D1HTG359dLVxVaq-PolYTCg,7L8m6Qfyw4DW1mywDKTdb7m5Oj2_NBXqverQnnxS2_nbeH-BXhdfaayR,jWYeJ_2M6LkwUQ67xbCALtEZ7G8zKQuY8uH48RDluGyiKYI9vTKUbFVspOINxshoLRyAKD4nUE2vOA,J1MIZERA1337,3798,1683597084000,182,862,I,438,401
240,0rtO507C-2sz4gkv90wARkp2Pq_o6e1Vb2DGJVMOZIGz0Co,N7VpVrAlCNML3H1pIYMWKIC3ZEYRVNLolkBO6mV1fuszaNk,EFGWTv4SdQBg4Vz2mv0zOpQZKfZmmDkFJweIzhbS4SkUYgVn_NS-CZlh1jA22E1PczAW7YO-UhBWqQ,DKB Mittelmäßig,4070,1683487067000,606,861,I,161,138
241,1vlXGBqdE01ac-kkkE5Q_xdEvrfRen9TBwLP_KresKHyk5E,fW2XvSzNatjJPNmC5Mmd70U_CJWNxvCD2BGF5jE7c2Axv8U,vMyaA58Ayd4W_6wfpVS-WyCCwr1QMH3tAQsD8VicBcQaZAJbBUSiHjvfg_kH15Gh-01Y1N-4tQeQaQ,Rayzorac,6,1683391667000,423,860,I,139,104
242,vGL-jRweFBOpsGaU0OLE8--ZA0cFOC1lgD8k1IECmufC_eX4dmFE_7rKmQ,9NDqIaN93pZOCaFaLK7jzp3leqlMVjEWLvrMr5W8XTgZIOXnjqBgv5_n,BOhQcdSDvJh0ecopMenuRqq9U5ZG6sjIF0HHhk9Qj6d2setjA19Y-CjlCJzMwJknUEeZO7_pnbOlqQ,Redbull shopper,5804,1683738934092,1017,860,I,274,246
243,1ReTVl-qfhbtjulhxmH2jd_97DOh2IKR9u6wn4CCp4uXVyw-Jhhb7B7vyA,zOZfueu8oKfAEv3LiQEkMOHhjp8n9pGKFr8gkASVV-eU0K_-mDtjHL3d,ijS9e_DLzsHMmaP6Pp3iayEwFRpaYx9KkaSSesZawOg0B498ZnLrhKOAXIeeGwOETiruuD8U59aC2g,CRKN,5719,1683738992913,170,858,I,271,247
244,OBkKczkR6Q7DW003CXAS2FDPVtZ1rBkpaw2kIau2tGmGjPGREmGWdXCMuA,L8hwONuaZNgLreflS4ZscICdMuS0--cTCLHLoKUMsdOLdCZTMIcVEs2d,13a0FeVm2AzlRMUKkdNSttjt0Fn6ixjhtg7agqPggebDZ1UCnHqru_o7Ffi42AeAWTXl0Ju-qSYB3Q,nicolaiy2,1107,1683648679000,77,858,I,193,161
245,L08I1Z15eG6RWfg4r2FnhITzliX6BX3wv0mMPkArz1-NNPsF,dIwBtScWkRhtI6YL87JCCFnBlOQpzIeVYFM3emMXOzlbKfqXzlFR_OFo,7y_GQ8U8dSsf-EeVVmTvTocVipk1BMftPWGoEJTdWe0ZJ2rLeXyzTxzRVzjpPKq6JTHI_sZanU5F0Q,Gumayusi Slayer,7,1683717654749,258,858,I,240,219
246,RpqmzQYaE_4_UZmgoxf6elh44xnHX7oy-J8cplfrOSceuUHyu_GTBbuQew,Xom1vwEEXA0FHFNxXftnXjwqKTHwJyidASAyCkn3lBt9B49NBJMYGufO,YYXb9B6Ozy0ZumFI9-W8a25zKTVm6SC5cLTgodaVy8MuhVGWe0VtCn3SbI3DITg3UaNdRt1wT8w4Hw,AEG Craqueboule,17,1682361069000,46,857,I,94,49
247,sFOFLsCDcRLS5INgRbrFhzr6IByLCMxk3i5dUGyAVbJW3jq0,1_LpW4dyOrdLZOOjZRhqZ8iTwzK0XiO2EwreeoBYQ0Zm0Ic,W5d7TlW-6yRNUETxIJjXfnNoBL4v6IsP26HVG8iOEHYa9JAznQ6RtMxjEjzyL4vjhbpjpX23BjmVwA,I H4T3 MY8ELF,5030,1683325031000,491,857,I,257,230
248,UqiIQ9H3Kt2neA020naKxoIG1ZXCrYBVHfSYJIeqlkehA99J,iAIFi52g5CObpJpUJboWnEg50KsYHIp1zbiinBYkd_Ex9RyZhj_AJH4D,qGpFv5ECphd05byNtzmXIayauJiVislshCqsqXajNELke5zGpUeSD1XwptgfT6Nl_wS3tp4kIgeCiA,ALBΑNIAN,1634,1683718340108,515,857,I,99,75
249,RMU6ooKlwvCeFHakUwDfusHU73Z0KS9lHX26B9iS6QEULSqo,FQUbT4pDgZoS-cLCU7DAJ3Le8lBBEynLhrzN927PPaNn9NcGcbmpmamR,Z_z_60QsiJsjcJzADIJBf_ErXMmhDitDVwe4-_sz45s6oOTzNPKPF0KfTxDeVBWsrSZfpAonYRrhiw,Pusi Puu,4021,1683644242000,384,857,I,271,238
250,unGI_E8xvqRDgf4OnX7H-T1l8Awj1Bbv_hIXq-DjcN7ubj8,68w_G1sZlF_7H-MPpjivW22HlrjNAbcRYBASklgkpXTZvg,qSo33Oi2i0gWg4KqsLQ2d98NkTnkGxNNc6MxF07NjJ4LPWHKzCaanwLOG0zNwPDzF_-BTipJUj6kLQ,StenBosse,23,1683503105000,591,857,I,254,229
251,-561xXAFE3KGu_EH4pmJEx8WY6GniHwy7zHDEw16a7iXA3k,SrHUYwB63-Dh8PO2qRdnJa8sKaCTyza4gbz3Zn2VXd9RJg,WLRxcYxNgZ470HlFPfsLTgvDjpxSIXYA8RzNBR4_pNqDmf0JbKToGyy_KpzoAs41cjtVnhHmM-HuhA,BOOSHI,5067,1683740692723,445,856,I,302,268
252,foZ5QeuZK7NH4eAdmMUX3q8h5XH0SqK0nsH0thnzPbxyRr8s,dlL8TrWFYT0OTVkLpodGQrN4bHOPAAG54a8FWwhPV5FA6Orb57n6Yz97,--ioW5LK0SBBwSHc4Qr82YBYtXTrChZHbHuF9vGPhMrXOnO0RL4aZLYXze7p6qpsdPX4xV6LDzlpFA,Meguru Bachirà,5430,1683488323000,436,856,I,354,333
253,aYa38oXtUiRPIWrUwLpTkECQQOFGTB5Ggo9OthH60KSn0NHtRYsWYmQn4g,Fykz51CsOXb3GETilpVW0pqxDRLyk0fE1agZURuxUjRESgccuP7a1AL_,OOaCxLSYHkabYlqWjUMk5mLgb0J5NQ6zxGu4arW7itiH3zuCOcBUc21bcXqkqmLAnMbL43e3mkuAxA,Isolde Fanbøy,23,1683580306000,90,855,I,245,200
254,jZZgCr69wsw27xFdHYImLg7RPU2Mks0_-exQ6WNCsFK_Rftq,KsC2K7wQ95LwDwE_mT2-ogppO02EvepaU1FEBXKapqp32PA,czqGvkbS6851aJTeW3851xwHuOxoI9zutsU2tNFOCHSGc4VS4vsrky3QthfbiQI2kNAs79yTh9sK9Q,LECSuperStarSupp,5799,1683713012406,241,855,I,103,78
255,nqJ3TfD7F6ht6KBNNv1KhWqwSDq67WG2bIuBU0ogfvX8qG4,eOo-dfMjlGTLRPhKAF5xghOWDjMC7O7iegOn61H7ZZPLmE8,z8KmtQpCCQXKTIlgnZVqNqOww6eC06QKjCbAMiayF8qUKDGlWnssEIpIDoUoX89YLTS04nrD_7nJRQ,El Camino provee,28,1683639700000,264,855,I,187,144
256,a_V5fgfb22KPm0u6WmGyc21Br3h1_OSC5_h2i0-nFUWWK_DA,9-ii6Pw4Nx8E8mdcdjkUmi878kufJ1XxEbO8XTNAdSQiCtk,f0SMCtn3MJY8KHPU6pk6ZfusYP1vJAvztFjlMQg5LKr5g5qDMpLHZczzZ7lrcDq4AoKOdelT0iE5-w,ChangeY0urW0rld,23,1683659226204,108,854,I,150,113
257,5NQEqAkZWohobEWSqjRxX36R6KrnIroUeJJnfUWPjIzSEC4,Zbb1mGicrRfeH1sdFV2tnud2Gn_mn5W8jbAFNNCiuJIMaxQ,8qiUgPyfOUQQ-BGJd5vlLMXUwLw-xlkSJPrEq-quohpfW_0wHPvkLacx6cJnopJvUTYD_IrfXV9LUw,BL King Mantis,903,1683715764404,533,854,I,189,162
258,nV-wj1N2HY1rwDlfB8o8zRYAfSo5-9F4zzZQ8HQvrTbMv78,amUNojF8n76cAuMxM_V8e2kPG2UcUHkqKQXpO_Rjuid_8w,Rpx_mySEp0XI_kcPR4l2J4a4UD18AIOjFauuNfCp_qL6TFHdYXwHSp5XjQ8WBef6gG5IrjxAz2CiSQ,Quinncidence,508,1683654726000,662,854,I,177,154
259,h_TtH_2OtXOcbe-3KeGEF-7iQFpkI-8n2L8bLmdkgHFPKWc,jMSzUUZfOhnZwsjHD_QdB31mYAqdjIpnCeYq3QRKOfcIRXs,qPoehYA6bv0eKit7iilCZxOR_iEXW98uqykWYywqAlAFKewwSPj3TUYY3HRC60VeM_ED1jTPoEV7lA,Sparκ,1628,1683741813557,520,854,I,380,348
260,r38ipszWwD1BF6mv8WNQ2S1PrUkDDTW_ZNTcdG4xXM9lvKU,bLOc49apoAUMKvDD4xWphqGXivEE9Q5GOsl_jrv3E6O-KA,TO2n3WrgwBE7edeRgoB-u5Vr_s8PgWrH1fSCLI2Y41iipMcxapntIAr5A--tt-3S_36C2vBW0t6xtQ,Kuroikenshin,3460,1683739720401,349,852,I,264,234
261,QiLVev4pdtBvzih4VweVDHzcOMB8Qow_KbX9lAJG3Auwh2M,nrurvKyPGy9_HMnhYhAa9sUllq9Qe0llsjkJyMxbGTSZkg,OYhFd2wSFepZ5vITwb7joxwC-cRi7Or9IkPFHrpJ_oR7-xftOtY5hEetfiSg89zgThAvxv9he90jHw,Kakan,1114,1683741813557,852,852,I,307,284
262,hZMQWYaINXmQsIusqmjv27Vym_Hfc7A9AKRWGtrDllFyeXM5gNhAm-tXoA,dfv1Uyt8qCGTLys8WXgPB55PSHFovoNSyIE-l68aDFKE3ZYuFOnx4sQY,3Cx5cFUTZ4-9JfcsWamdEKb3LTqwHY-f06mksAzcirmaoEFFRD9GIykDHIDVd4sXy0Tpat6IsNAZDw,Julka,5776,1683737041406,267,852,I,203,176
263,Pz4-h8uS9DvLb9nOrpfqLgCTpMOAKpsBkhaL_BfqXZTnhuw,hyfD-fGm5VlII7NDuTikF-doCbsw3n5ctfbxfaZV9kRiG8E,04ItZjoAgwrBhtKL4lrz0WdFgoIRrvWZI9NrFX1WFAZEArHIfwszo1rDL_6UC_LR0tH0PSMgs2oGwQ,jkjkjkjkjkjkj,5799,1683735883371,465,851,I,307,287
264,-L0V-Y5Ra2Ktki7bQPS8wr-6t2L5CF0Hq1t0mxAukHSNlzc,q6ITm3yiXu8m_p5eHB5t1pbP_8s_I6SlEHI_9BZwTLlvgA,ljef1AWOEEwoaL7dtmvsAIMHh3aGAXD-7JE_k2V4RAvw3YaR7RYazpsvtP1ckAXZ0-QgA47-30qZwQ,GIA Stend v2,589,1683307448000,470,851,I,217,200
