Team Name,Team Full Name,Team ID,Appear,Win,Win Rate,Duration per Game,Duration per Win,Duration per Lose,Kill,Dead,Bloodiness,Minions Percent per Game,First Blood Percent,First Tower Percent,First Dragon Percent,First Baron Nashor Percent,Dragon Percent,Baron Nashor Percent,Rift Hearld Percent,Ten Minutes Gold Offset per Game,Damage per Minute,Tank per Minute,Put Eye per Minute,Destroy Eye per Minute,Buy True Eye per Minute,Lose
GS,Galatasaray Esports,355,9,4,0.4444444444444444,1959.5555555555557,2170.5,1790.8,124,168,0.9911796526821285,0.5153592525864403,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.4425925925925926,0.3888888888888889,0.4444444444444444,-433.44444444444446,2013.4803810387843,2811.2769335450216,3.4157405307325925,1.581991381265593,1.2860058970288046,5
GEN,Gen.G eSports,206,16,10,0.625,2164.5625,2157.4,2176.5,226,205,0.7364073362009036,0.47772824244913464,0.5625,0.6875,0.625,0.5,0.5391369047619048,0.5729166666666667,0.53125,28.5625,1786.291109635319,2574.9585655299857,3.589639938786706,1.7445788698640023,1.476048855138163,6
RGE,Rogue,239,8,3,0.375,2220.5,2151.6666666666665,2261.8,106,116,0.7656179381567388,0.4820220992805794,0.25,0.125,0.375,0.375,0.4035714285714285,0.4166666666666667,0.375,-508.125,1741.5570817383473,2427.085115964873,3.5025895068678228,1.6212564737671695,0.9761315019139833,5
FPX,Fun Plus Phoenix,161,7,2,0.2857142857142857,2006.2857142857142,2135.5,1954.6,63,111,0.7378137943540305,0.4846512938653623,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.32857142857142857,0.35714285714285715,0.5714285714285714,-901.7142857142857,1372.1817146112219,2487.885217886642,3.5844488749643975,1.593563087439476,1.3799487325548276,5
RNG,Royal Never Give Up,15,12,7,0.5833333333333334,2057.25,2083.5714285714284,2020.4,195,168,0.8924660099745235,0.48125268079682804,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.5569444444444446,0.3333333333333333,0.3333333333333333,-176.16666666666666,1928.1322153360068,2638.711872645522,3.4123222748815167,1.5603353991979585,1.263823064770932,5
DK,DWG KIA,225,19,14,0.7368421052631579,2080.3684210526317,2030.0714285714287,2221.2,291,190,0.7203463636406634,0.5138403131475614,0.5789473684210527,0.6842105263157895,0.6842105263157895,0.5789473684210527,0.6535087719298245,0.6052631578947368,0.6052631578947368,394.7894736842105,1904.5776304804313,2478.994105295115,4.0498899486427,1.8427910036177804,1.4769651124547778,5
DFM,DetonatioN FocusMe,228,11,4,0.36363636363636365,1898.7272727272727,1985.25,1849.2857142857142,127,139,0.7658985265165265,0.4377731213690075,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.4071428571428571,0.45454545454545453,0.4090909090909091,-724.2727272727273,1624.96983625395,2642.2809537489225,3.2576845733984485,1.6460787130135017,1.2553863832232117,7
EDG,Edward Gaming,9,21,13,0.6190476190476191,1964.6666666666667,1980.4615384615386,1939,259,225,0.7095042060138241,0.541073519816884,0.5238095238095238,0.6190476190476191,0.42857142857142855,0.47619047619047616,0.5738095238095238,0.5158730158730158,0.5714285714285714,402.6190476190476,1850.6403606573272,2395.325997382326,3.29681516311988,1.8469145377866112,1.2230355325027873,8
BYG,Beyond Gaming,357,13,5,0.38461538461538464,1929.923076923077,1863.2,1971.625,198,215,0.9889193254617651,0.4634761568500971,0.46153846153846156,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.40512820512820513,0.38461538461538464,0.46153846153846156,62.61538461538461,1943.2093746263304,2991.4480449599428,3.429391366734426,1.4348917852445295,1.1718282912830325,8
TL,Team Liquid,35,7,3,0.42857142857142855,2005.2857142857142,1848.3333333333333,2123,75,89,0.6985666167423658,0.47187758225245346,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5023809523809524,0.5476190476190476,0.5714285714285714,126.71428571428571,1682.0645437059202,2527.9803376789914,3.3981620004274418,1.4319298995511862,1.1711904253045524,4
C9,Cloud9,6,18,9,0.5,1941.888888888889,1847.5555555555557,2036.2222222222222,272,234,0.9020305911099873,0.5434675114346674,0.5,0.5555555555555556,0.5,0.5,0.5697089947089946,0.4166666666666667,0.4722222222222222,417.8333333333333,1784.8635349316241,2605.5078102649195,3.35068947759913,1.489958230817646,1.1226182983349544,9
HLE,Hanwha Life Esports,207,17,10,0.5882352941176471,1983.9411764705883,1834.8,2197,240,201,0.792668749053092,0.5164821481253101,0.5294117647058824,0.47058823529411764,0.7058823529411765,0.5882352941176471,0.6460784313725491,0.5882352941176471,0.6470588235294118,936.7058823529412,2068.9584012808727,2867.493699409968,3.4903786283986125,1.7309573931864677,1.4463189729297001,7
T1,SK Telecom T1,3,14,10,0.7142857142857143,1862.5,1815.1,1981,164,101,0.6236116919600405,0.5251116392799723,0.7142857142857143,0.6428571428571429,0.2857142857142857,0.7142857142857143,0.5392857142857143,0.6785714285714286,0.6071428571428571,686.7142857142857,1725.7104506232024,2280.342857142857,3.5758389261744967,1.6981783317353787,1.424352828379674,4
RED,Red Canids,132,9,3,0.3333333333333333,1685.2222222222222,1800,1627.8333333333333,103,158,1.030194909181696,0.4655799826933104,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.40555555555555556,0.4444444444444444,0.3333333333333333,-1186.4444444444443,1811.9865497461594,2977.4470890749653,3.4139909012988725,1.1946990176040087,1.4004087822245666,6
LNG,Suzhou LNG Esports,74,11,7,0.6363636363636364,1853.7272727272727,1785.4285714285713,1973.25,157,92,0.7303880343977176,0.5322289143699469,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.6045454545454546,0.3181818181818182,0.22727272727272727,356.1818181818182,1965.0875386199793,2654.3298514050316,3.2484919817566573,1.6566132117110488,1.0592908636163012,4
PCE,PEACE,326,12,5,0.4166666666666667,1630.25,1685.8,1590.5714285714287,169,194,1.111931212747505,0.47473960717371516,0.5,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.4458333333333333,0.3333333333333333,0.625,-70.33333333333333,1943.0946173899708,3033.0256095690843,3.343045545161785,1.3678883606808772,1.2942800184020855,7
UOL,Unicorns of Love,50,5,1,0.2,1827.8,1544,1898.75,55,91,0.9700023368369483,0.4525221087744895,0.2,0.4,0.4,0.2,0.32999999999999996,0.1,0.6,-1423,1741.3458802932487,2940.0131305394466,2.724586935113251,1.3524455629718788,0.8337892548418865,4
INF,Infinity Esports,232,4,0,0,1829,0,1829,34,69,0.8517912815778186,0.43349047638240074,0.25,0.25,0.75,0,0.29583333333333334,0,0.5,-1134.75,1849.8797156916348,2958.6823400765443,3.8135593220338984,1.3613996719518862,1.2465828321487151,4
MAD,MAD Lions,308,29,21,0.7241379310344828,2012.103448275862,2003.1904761904761,2035.5,495,419,0.9366316029965421,0.5008997356419529,0.5172413793103449,0.4827586206896552,0,0,0.5600574712643678,0.7097701149425287,0.5172413793103449,0,2252.8313139449197,3063.765488166441,3.444671042484276,1.561926959263766,1.2585902555226132,8
G2,G2 Esports,21,27,15,0.5555555555555556,1878.888888888889,1966.9333333333334,1768.8333333333333,399,361,0.8861054782756652,0.5099559555716541,0.4074074074074074,0.25925925925925924,0,0,0.5932098765432099,0.5,0.3148148148148148,0,2003.591957421644,2720.2838557066825,3.9893554109994085,1.6049674748669427,1.4937906564163217,12
Astralis,Astralis,317,18,7,0.3888888888888889,1958.5,1946.7142857142858,1966,214,273,0.8312950281637538,0.4881175406047269,0.3333333333333333,0.2222222222222222,0,0,0.39193121693121696,0.4259259259259259,0.3888888888888889,0,1946.1271381159052,2949.925963747766,3.429495362096843,1.239043485660795,1.3871159901284997,11
SKG,SK Gaming,47,18,5,0.2777777777777778,1895.9444444444443,1943.6,1877.6153846153845,181,254,0.759289122846249,0.4981647208009916,0.5,0.5,0,0,0.46111111111111114,0.2962962962962963,0.3611111111111111,0,1853.3102821812643,2598.736484308612,3.2578310428692827,1.4680458288158937,1.1867436340727284,13
MSF,Misfits Gaming,56,28,16,0.5714285714285714,1965.75,1926.8125,2017.6666666666667,378,390,0.8440735133132448,0.5057831468004081,0.4642857142857143,0.5357142857142857,0,0,0.5480442176870747,0.494047619047619,0.5357142857142857,0,1977.0218564342945,2895.800948383932,3.308442797187551,1.5392162206355262,1.3179266365073308,12
S04,FC Schalke 04,53,18,3,0.16666666666666666,1843.388888888889,1926.3333333333333,1826.8,159,284,0.7950518998156988,0.49212732873141907,0.3333333333333333,0.2777777777777778,0,0,0.27592592592592596,0.2222222222222222,0.4166666666666667,0,1739.5714414875983,2848.1872155751785,3.435701154275037,1.3381151864018566,1.4158705283143969,15
XL,exceL Esports,238,18,7,0.3888888888888889,1955.2222222222222,1911.2857142857142,1983.1818181818182,205,225,0.7328225184605535,0.4879724750874794,0.5,0.6111111111111112,0,0,0.3055555555555556,0.5,0.6111111111111112,0,1789.8477013127235,2514.4558731601974,3.247712678297437,1.2871512189577767,1.21043359663579,11
RGE,Rogue,239,29,16,0.5517241379310345,1939.2413793103449,1888.1875,2002.076923076923,438,385,0.872826443239141,0.5032491900132208,0.5862068965517241,0.7931034482758621,0,0,0.4364942528735632,0.485632183908046,0.603448275862069,0,1979.6852661901207,2700.1717699775954,3.278566094100075,1.380561186386429,1.0540915395284327,13
FNC,Fnatic,5,40,24,0.6,1862.45,1839,1897.625,692,557,1.017445874360876,0.498186652564645,0.625,0.675,0,0,0.65125,0.6375,0.6375,0,2075.399339579586,3126.799914091653,3.4978120217992426,1.2974844962280865,1.3691642728663855,16
VIT,Team Vitality,54,23,10,0.43478260869565216,1808.4782608695652,1785.4,1826.2307692307693,307,330,0.9208916360270429,0.5055043029793466,0.5652173913043478,0.391304347826087,0,0,0.5159420289855072,0.41304347826086957,0.45652173913043476,0,1967.050847457627,2938.9859358095923,3.1099891813919944,1.3184276956364949,1.2087991345113596,13
AF,Afreeca Freecs,29,50,26,0.52,2111.3,2151.730769230769,2067.5,580,556,0.6593461797529101,0.5027298200038287,0.56,0.58,0,0,0.5290476190476191,0.4366666666666667,0.55,0,1877.608677118363,2687.6231705584237,3.8512764647373654,1.9534883720930232,1.491403400748354,24
DRX,Kingzone DragonX,306,43,9,0.20930232558139536,1964.5581395348838,2071,1936.3823529411766,377,630,0.7300963579832639,0.49423147259414474,0.3488372093023256,0.3953488372093023,0,0,0.33798449612403103,0.23255813953488372,0.4418604651162791,0,1768.2925327903783,2818.852218381552,3.5115299019839954,1.7358776457218617,1.3992139779345611,34
KT,KT Rolster,19,46,21,0.45652173913043476,1939.608695652174,2037.3333333333333,1857.52,547,547,0.7496968655624007,0.5006868547548329,0.4782608695652174,0.43478260869565216,0,0,0.44922360248447213,0.45652173913043476,0.42391304347826086,0,1854.9698504853063,2788.0975544148305,3.525139539575441,1.7289457757055435,1.6482481899083186,25
HLE,Hanwha Life Esports,207,55,25,0.45454545454545453,1996.9272727272728,2033.4,1966.5333333333333,680,672,0.7496761803049802,0.5047164762424821,0.5454545454545454,0.45454545454545453,0,0,0.4397835497835498,0.42727272727272725,0.4909090909090909,0,1919.5930110806603,2850.382132549098,3.5492711529531737,1.8055011790842295,1.5837058753903726,30
NS,Nongshim RedForce,316,56,30,0.5357142857142857,2068.339285714286,2024.6666666666667,2118.730769230769,711,688,0.7366603133902417,0.49480568805963354,0.35714285714285715,0.4642857142857143,0,0,0.5075042517006801,0.49107142857142855,0.5089285714285714,0,2050.6467403973165,2770.0194255225465,3.6592504338366703,1.8788365407029448,1.3364759512030873,26
T1,SK Telecom T1,3,60,35,0.5833333333333334,2079.4166666666665,2024.3142857142857,2156.56,736,646,0.6845094006264036,0.5003338076441864,0.6,0.6,0,0,0.4930952380952381,0.5208333333333334,0.6166666666666667,0,1874.2318759267423,2526.193082996033,4.100188354105719,1.8163747845950389,1.7447200737386288,25
BRB,Fredit BRION,318,48,20,0.4166666666666667,1991.5,2006.4,1980.857142857143,483,514,0.625580257958031,0.49373457323100256,0.5,0.4375,0,0,0.5494047619047618,0.3958333333333333,0.3958333333333333,0,1783.9699974893297,2607.842078835049,4.067285965352749,1.9664825508410746,1.6695957820738137,28
SB,Liiv SANDBOX,226,54,27,0.5,2010.5185185185185,1997.1851851851852,2023.851851851852,567,688,0.7014913404284491,0.5040218112287429,0.46296296296296297,0.5740740740740741,0,0,0.5399691358024692,0.48456790123456794,0.5555555555555556,0,1799.5191953430108,2777.52505342274,3.752486920639599,1.8613219364822047,1.593287156436519,27
DK,DWG KIA,225,50,35,0.7,1957.26,1957.9142857142858,1955.7333333333333,745,595,0.8286709304174323,0.4964440870504617,0.52,0.58,0,0,0.557095238095238,0.7116666666666667,0.55,0,2101.7203641825818,2819.380766990589,3.8551853100763314,1.7767695656172404,1.5603445633181081,15
GEN,Gen.G eSports,206,50,28,0.56,2052.18,1956.642857142857,2173.7727272727275,648,552,0.7099363056213693,0.5070553100449504,0.6,0.44,0,0,0.5754285714285714,0.5033333333333333,0.42,0,1828.7542028477033,2688.0951963278076,3.9148612694792853,1.9781890477443498,1.6559950881501622,22
CLG,Counter Logic Gaming,7,27,7,0.25925925925925924,2041.1851851851852,2212,1981.4,266,381,0.7119499657092153,0.49144422751395617,0.4074074074074074,0.4444444444444444,0,0,0.358641975308642,0.30864197530864196,0.3333333333333333,0,1719.3975903614457,2744.4131949484686,3.7276818115836843,1.438162287705037,1.438162287705037,20
FLY,FlyQuest,80,27,8,0.2962962962962963,1920.5185185185185,2078.375,1854.0526315789473,280,421,0.8138895321900698,0.4915865859216148,0.37037037037037035,0.2962962962962963,0,0,0.3422839506172839,0.23148148148148148,0.4074074074074074,0,1826.3782928992941,2842.417556986925,3.363674933467042,1.3885139044239596,1.3491726771319474,19
GG,Golden Guardians,155,30,11,0.36666666666666664,1977.2333333333333,2021.7272727272727,1951.4736842105262,367,474,0.8532416016106864,0.498562422711696,0.3333333333333333,0.4666666666666667,0,0,0.5477777777777777,0.3444444444444444,0.6,0,1984.4284100679401,2962.9998145556924,3.0163359576512634,1.639664851560261,1.2603469494411383,19
TSM,Team SoloMid,4,40,24,0.6,1980.525,1993.6666666666667,1960.8125,482,476,0.7312252067170122,0.4965792983212237,0.575,0.625,0,0,0.5556547619047618,0.6208333333333333,0.5625,0,1948.0614988450034,2701.9479683417276,3.53769833756201,1.5139925019881093,1.3261635172492143,16
100,100 Thieves,157,44,29,0.6590909090909091,1954.0227272727273,1984.8620689655172,1894.4,597,463,0.744967656050887,0.5031051645370258,0.5,0.6590909090909091,0,0,0.5722402597402598,0.571969696969697,0.6136363636363636,0,1944.0852786210264,2737.577026414041,3.4209148958442372,1.6092675948218709,1.3929306675041,15
IMT,Immortals,40,34,17,0.5,1942.0588235294117,1954.1176470588234,1930,441,419,0.7977056244194328,0.4951678291150427,0.4411764705882353,0.29411764705882354,0,0,0.48683473389355747,0.5049019607843137,0.39705882352941174,0,1877.6274420717855,2659.2030895047706,3.7910040890504315,1.4338936846887778,1.3502953203089505,17
C9,Cloud9,6,46,26,0.5652173913043478,2000.5217391304348,1947.4615384615386,2069.5,643,495,0.7469416757887993,0.5130578180528884,0.5869565217391305,0.30434782608695654,0,0,0.5741718426501037,0.532608695652174,0.42391304347826086,0,2038.5766756498303,2761.257063374772,3.5508128314352776,1.5785012605407285,1.2668434321481352,20
TL,Team Liquid,35,43,24,0.5581395348837209,2016.8139534883721,1946.9583333333333,2105.0526315789475,551,485,0.7191544118283796,0.5062614119716129,0.5116279069767442,0.6744186046511628,0,0,0.4808416389811738,0.5581395348837209,0.4883720930232558,0,2026.4229789098622,2670.8866160072876,3.2226744923492037,1.5739769150052465,1.2086758991271058,19
EG,Evil Geniuses,307,39,23,0.5897435897435898,2020.1538461538462,1919.4782608695652,2164.875,535,507,0.8000834276824137,0.5029428901661858,0.5641025641025641,0.6923076923076923,0,0,0.5006410256410257,0.5876068376068375,0.6025641025641025,0,2003.6745106998708,2877.255349935268,3.585408575127561,1.5596679613129236,1.255806869240728,16
DIG,Dignitas,32,34,13,0.38235294117647056,1839.6470588235295,1869.8461538461538,1820.952380952381,410,461,0.8478873812396636,0.4906210862295796,0.5882352941176471,0.4117647058823529,0,0,0.47268907563025214,0.3088235294117647,0.5,0,1763.5489544030183,2847.595126942508,3.0984204131227218,1.445609771695338,1.3650316556884312,21
BLG,Bilibili Gaming,22,52,29,0.5576923076923077,1961.0384615384614,2004.448275862069,1906.304347826087,735,670,0.8323026186861082,0.5161357942119086,0.5961538461538461,0.5,0.4423076923076923,0.4807692307692308,0.49198717948717946,0.47756410256410253,0.4807692307692308,212.15384615384616,1978.2536725047562,2706.9523604055935,3.4585286445564556,1.5651048306431052,1.3309274913213172,23
LGD,Hangzhou LGD Gaming,13,42,13,0.30952380952380953,1848.1666666666667,1986.6153846153845,1786.103448275862,506,680,0.9334801386210482,0.46240852795481335,0.4523809523809524,0.40476190476190477,0.38095238095238093,0.3333333333333333,0.3956916099773242,0.3333333333333333,0.5357142857142857,-862.1190476190476,1833.103848086263,2999.7232778944385,2.9890625201293433,1.511923012509179,1.1246666580781468,29
UP,⁠Ultra Prime,327,41,15,0.36585365853658536,1905.7560975609756,1986.4,1859.2307692307693,538,645,0.9154606740052491,0.47571056332208295,0.6097560975609756,0.34146341463414637,0.43902439024390244,0.36585365853658536,0.4120789779326366,0.39430894308943093,0.5121951219512195,-66.36585365853658,2041.2708610627624,2830.6283915224735,3.2973277362547355,1.5081396539367258,1.2777720896897717,26
RNG,Royal Never Give Up,15,53,34,0.6415094339622641,1938.377358490566,1967.2058823529412,1886.7894736842106,816,658,0.8687377708806054,0.5012003803651512,0.5094339622641509,0.6415094339622641,0.5849056603773585,0.5849056603773585,0.5522012578616352,0.619496855345912,0.5,377.811320754717,1930.2486031888177,2548.618763019059,3.4598088266786067,1.6785095489321937,1.2766951544766094,19
WBG,Weibo Gaming,143,48,28,0.5833333333333334,1946.8541666666667,1945.8214285714287,1948.3,613,593,0.7726178938034048,0.5185764625357229,0.3333333333333333,0.4791666666666667,0.3333333333333333,0.5,0.4196180555555555,0.5416666666666666,0.4375,27.5625,2040.0443022397244,2830.0405568812935,3.653971685090263,1.7290714721398839,1.2443150809532473,20
AL,Anyone's Legend,162,40,14,0.35,1917.35,1934.9285714285713,1907.8846153846155,528,577,0.8564432189843215,0.45347012047247565,0.625,0.375,0.575,0.45,0.48946428571428563,0.4458333333333333,0.4625,-47.1,1831.7226901713302,2760.7776357994107,3.1629592927738805,1.4926852165749602,1.2126111560226354,26
JDG,Beijing JDG Intel Esports Club,81,52,32,0.6153846153846154,1887.0576923076924,1927.4375,1822.45,807,733,0.9445699937469709,0.5090583943710034,0.5384615384615384,0.4423076923076923,0.6153846153846154,0.5192307692307693,0.5632554945054946,0.5160256410256411,0.49038461538461536,109.76923076923077,2097.4710324375556,2727.615029502583,3.2877801216790483,1.6301323794674247,1.1556452352563513,20
RA,Rare Atom,72,42,21,0.5,1908.4761904761904,1926.857142857143,1890.095238095238,481,566,0.7807565057605462,0.5413041098838898,0.5,0.38095238095238093,0.6666666666666666,0.40476190476190477,0.5305555555555556,0.4166666666666667,0.42857142857142855,198.9047619047619,1911.8686062178751,2870.80043914367,3.2583961275512747,1.6924497230400717,1.0561904286641048,21
TT,⁠ThunderTalk Gaming,182,40,11,0.275,1836.275,1897.3636363636363,1813.103448275862,398,534,0.7708660407711406,0.4507499643556919,0.475,0.3,0.525,0.375,0.3830952380952381,0.35416666666666663,0.3125,-320.875,1793.6904875359082,2765.16180855264,3.2732025431920597,1.5022259737784371,1.2481790581476087,29
IG,Invictus Gaming,14,38,13,0.34210526315789475,1860.4736842105262,1847.923076923077,1867,477,574,0.8889060862093165,0.5179726318507715,0.5263157894736842,0.47368421052631576,0.6578947368421053,0.4473684210526316,0.5322681704260651,0.3684210526315789,0.5526315789473685,-413.89473684210526,1865.9288805906815,3046.382075872019,3.5143851311211067,1.5861834846813205,1.397776457608419,25
LNG,Suzhou LNG Esports,74,45,25,0.5555555555555556,1888.2666666666667,1841.2,1947.1,613,567,0.8344053363472022,0.5170413645478412,0.4222222222222222,0.5777777777777777,0.4444444444444444,0.4888888888888889,0.4666402116402117,0.45555555555555555,0.4444444444444444,-245.88888888888889,1964.3602598503035,2686.1241350091796,3.2396554159017086,1.571105776020336,1.1742691710210422,20
NIP,Shenzhen Ninjas in Pyjamas,237,53,35,0.660377358490566,1903.9245283018868,1838.1714285714286,2031.7777777777778,858,674,0.9226210200755809,0.5216069826607881,0.4528301886792453,0.6981132075471698,0.41509433962264153,0.49056603773584906,0.5481581311769991,0.5283018867924528,0.5660377358490566,355.37735849056605,2151.9598049708648,2857.8719229397075,3.0728980853847068,1.7534784159828756,1.196931858722797,18
TES,Top Esports,129,66,39,0.5909090909090909,1888.530303030303,1823.4615384615386,1982.5185185185185,967,769,0.8400547452831275,0.5127463787927128,0.5151515151515151,0.5909090909090909,0.5606060606060606,0.5454545454545454,0.6021464646464647,0.5505050505050505,0.5378787878787878,409.54545454545456,1933.5309644344247,2616.193127572347,3.373956018388518,1.6968461927264267,1.329557215407203,27
EDG,Edward Gaming,9,45,27,0.6,1883.6222222222223,1816.5555555555557,1984.2222222222222,635,525,0.8293079998902586,0.5059877498507978,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.5651851851851855,0.5444444444444444,0.6444444444444445,340.97777777777776,2036.789872939844,2629.753076224296,3.370810377169284,1.6521359555466417,1.2238830621851515,18
OMG,Oh My God,69,41,20,0.4878048780487805,1821.341463414634,1812.2,1830.047619047619,519,610,0.9078300339651462,0.48755619121018307,0.5121951219512195,0.43902439024390244,0.36585365853658536,0.6097560975609756,0.49146341463414633,0.540650406504065,0.6585365853658537,-153.4390243902439,1951.9617007030467,2795.3604285236024,3.44774020756612,1.492869099430867,1.2381653833277537,21
FPX,Fun Plus Phoenix,161,46,22,0.4782608695652174,1867.891304347826,1804.4545454545455,1926.0416666666667,572,615,0.8408331215908423,0.5198044748176499,0.45652173913043476,0.5652173913043478,0.5434782608695652,0.45652173913043476,0.5315217391304349,0.46739130434782616,0.4782608695652174,-122.78260869565217,1786.2476868824413,2749.6456129325093,3.295974302573234,1.7017562235955448,1.251352955553228,24
WE,Xian Team WE,75,40,14,0.35,1814.8,1788.9285714285713,1828.7307692307693,451,544,0.8298643155799146,0.45748084083062396,0.45,0.375,0.475,0.375,0.42416666666666664,0.37083333333333335,0.425,-381.725,1793.9869407097203,2742.0641392990965,3.223495702005731,1.5762067445448535,1.2224487546837117,26
AZE,Team Aze,370,6,1,0.16666666666666666,1502.8333333333333,2222,1359,43,123,1.14280348782739,0.4179850035920743,0.5,0,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.08333333333333333,-3207.3333333333335,1580.4879671731176,2699.461018076966,2.801375180215149,1.091272041699013,1.0047687701009205,5
G2,G2 Esports,21,21,13,0.6190476190476191,1788.8095238095239,1907.6153846153845,1595.75,313,253,0.924476029357829,0.4975258413140381,0.6190476190476191,0.47619047619047616,0.2857142857142857,0.5714285714285714,0.5293650793650793,0.5238095238095238,0.5,31.238095238095237,1859.8179156129374,2660.7927592173564,3.5187009184080926,1.6435511779582057,0.9615333422068414,8
PSG,PSG Talon,100,16,6,0.375,1834.875,1859.3333333333333,1820.2,174,219,0.8085744203072717,0.4556105636252825,0.3125,0.5,0.6875,0.3125,0.41041666666666665,0.3125,0.375,-552.625,1603.4498262824443,2455.61209891682,3.8340486409155936,1.7392192928673615,1.2773349683220927,10
RNG,Royal Never Give Up,15,24,20,0.8333333333333334,1806.6666666666667,1793.25,1873.75,451,236,0.968325650840634,0.5437670813647243,0.75,0.6666666666666666,0.75,0.625,0.7486111111111112,0.6805555555555557,0.6666666666666666,1175.25,2010.2449261992622,2518.9843173431736,3.3929889298892992,1.7712177121771218,1.102859778597786,4
EG,Evil Geniuses,307,21,9,0.42857142857142855,1917.4761904761904,1778.5555555555557,2021.6666666666667,304,299,0.9057678350715695,0.5055845620610493,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.4412698412698413,0.5079365079365079,0.47619047619047616,45.476190476190474,1874.0124667842153,2893.9066729580054,3.272158343060074,1.5407157225519656,0.9640648670126902,12
RED,Red Canids,132,6,2,0.3333333333333333,1643,1739.5,1594.75,73,84,0.9543663839756498,0.4982216481465623,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.40277777777777773,0.16666666666666666,0.6666666666666666,-5.666666666666667,1743.797930614729,2599.634814363968,3.225806451612903,1.3816189896530735,1.247717589774802,4
SGB,⁠Saigon Buffalo,371,16,6,0.375,1730.375,1708.6666666666667,1743.4,229,290,1.1331934248910864,0.48623570158160173,0.3125,0.4375,0.625,0.3125,0.4135416666666667,0.34375,0.375,-231.25,1888.8752438055335,2882.4250523730407,3.3417611789352017,1.3479737051217222,0.9990608972043632,10
IW,İstanbul Wildcats,320,6,1,0.16666666666666666,1633.6666666666667,1701,1620.2,62,137,1.2293039946924578,0.47978578712205394,0.5,0.3333333333333333,0.5,0,0.3861111111111111,0,0.25,-1505.3333333333333,1729.4348092226076,3071.281371148745,2.9198122832075084,1.3405427463782902,0.7957559681697612,5
DFM,DetonatioN FocusMe,228,6,1,0.16666666666666666,1847,1594,1897.6,99,109,1.1146203060987232,0.4536457642420651,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3444444444444444,0.3333333333333333,0.5,550,1880.2111532214403,2756.8327016783974,2.918245804006497,1.7271250676773147,1.1640498105035193,5
T1,SK Telecom T1,3,24,18,0.75,1641.75,1552.388888888889,1909.8333333333333,372,260,0.9908884029987669,0.5539291703557051,0.5833333333333334,0.875,0.375,0.625,0.5930555555555556,0.6041666666666666,0.75,1131.7083333333333,1969.9604081011114,2491.4359677173748,3.589157910765951,1.446627074767778,1.238008222932846,6
ORD,ORDER,255,8,0,0,1579.875,0,1579.875,48,163,1.0188269299334902,0.42782525323827153,0.125,0,0.625,0.125,0.35416666666666663,0.125,0.1875,-2428.25,1591.1274626157133,2849.4184666508427,2.715404699738903,1.110847377165915,0.7690481841917873,8
LGD,Hangzhou LGD Gaming,13,42,15,0.35714285714285715,1964.0238095238096,2107.8,1884.148148148148,464,604,0.7840707427497697,0.4685833771359459,0.4523809523809524,0.5238095238095238,0.5476190476190477,0.2619047619047619,0.4069444444444445,0.29603174603174603,0.4166666666666667,-208.0952380952381,1991.1403944768394,3017.033543866455,3.148783474160191,1.676587181321146,1.1797936694589581,27
UP,⁠Ultra Prime,327,38,12,0.3157894736842105,1904.0263157894738,2056.9166666666665,1833.4615384615386,388,580,0.8139470566093694,0.4697307999869853,0.5263157894736842,0.4473684210526316,0.3157894736842105,0.3157894736842105,0.3128446115288221,0.30701754385964913,0.5789473684210527,-337.0263157894737,2075.57060522715,3056.654734427045,3.548436139482813,1.5681450665487262,1.236438019156082,26
LNG,Suzhou LNG Esports,74,68,35,0.5147058823529411,2002.9411764705883,2017.7714285714285,1987.2121212121212,859,827,0.7595463864901832,0.5095122185607861,0.5588235294117647,0.4852941176470588,0.39705882352941174,0.5294117647058824,0.460189075630252,0.5303921568627451,0.5294117647058824,-169.7058823529412,2148.4718061674007,2969.745374449339,3.4832599118942733,1.6387665198237886,1.1506607929515418,33
TT,⁠ThunderTalk Gaming,182,41,18,0.43902439024390244,1971.5121951219512,1966.2777777777778,1975.608695652174,533,500,0.7638249240113326,0.49419382903680165,0.6341463414634146,0.43902439024390244,0.6097560975609756,0.5121951219512195,0.5437862950058071,0.524390243902439,0.4146341463414634,170.2439024390244,1929.164934679335,2942.9936163895486,3.3120546318289783,1.7644002375296912,1.2195665083135392,23
